t              nodalLine_nextTo_Loop_Port2.fdtd_Bulk probe_port2_Jz_24_39_80__25_40_80.dat
   0.47976357125337904E-008  -0.200236627E-007
   0.47991763791081429E-008  -0.202554702E-007
   0.48007170456824955E-008  -0.200171826E-007
   0.48022577122568480E-008  -0.195794883E-007
   0.48037983788312005E-008  -0.193726919E-007
   0.48053390454055531E-008  -0.195393568E-007
   0.48068797119799056E-008  -0.198572252E-007
   0.48084203785542581E-008  -0.200358272E-007
   0.48099610451286107E-008  -0.199812575E-007
   0.48115017117029632E-008  -0.197826466E-007
   0.48130423782773157E-008  -0.195648227E-007
   0.48145830448516683E-008  -0.194255563E-007
   0.48161237114260208E-008  -0.194506811E-007
   0.48176643780003733E-008  -0.196494057E-007
   0.48192050445747259E-008  -0.198493808E-007
   0.48207457111490784E-008  -0.198048156E-007
   0.48222863777234309E-008  -0.194983159E-007
   0.48238270442977835E-008  -0.192126208E-007
   0.48253677108721360E-008  -0.191889740E-007
   0.48269083774464885E-008  -0.193335836E-007
   0.48284490440208411E-008  -0.194038421E-007
   0.48299897105951936E-008  -0.193584810E-007
   0.48315303771695461E-008  -0.193186906E-007
   0.48330710437438987E-008  -0.192567313E-007
   0.48346117103182512E-008  -0.190233322E-007
   0.48361523768926037E-008  -0.187122851E-007
   0.48376930434669563E-008  -0.186831812E-007
   0.48392337100413088E-008  -0.190169658E-007
   0.48407743766156613E-008  -0.192519565E-007
   0.48423150431900139E-008  -0.189629645E-007
   0.48438557097643664E-008  -0.184088549E-007
   0.48453963763387189E-008  -0.182046733E-007
   0.48469370429130715E-008  -0.184566034E-007
   0.48484777094874240E-008  -0.186724947E-007
   0.48500183760617765E-008  -0.185344788E-007
   0.48515590426361291E-008  -0.182816393E-007
   0.48530997092104816E-008  -0.181829591E-007
   0.48546403757848341E-008  -0.181007636E-007
   0.48561810423591867E-008  -0.178818027E-007
   0.48577217089335392E-008  -0.177712991E-007
   0.48592623755078918E-008  -0.179827566E-007
   0.48608030420822443E-008  -0.181518089E-007
   0.48623437086565968E-008  -0.178054052E-007
   0.48638843752309494E-008  -0.172161663E-007
   0.48654250418053019E-008  -0.171198735E-007
   0.48669657083796544E-008  -0.175815558E-007
   0.48685063749540070E-008  -0.178275741E-007
   0.48700470415283595E-008  -0.173952230E-007
   0.48715877081027120E-008  -0.168029146E-007
   0.48731283746770646E-008  -0.167159442E-007
   0.48746690412514171E-008  -0.169928853E-007
   0.48762097078257696E-008  -0.170598469E-007
   0.48777503744001222E-008  -0.168435008E-007
   0.48792910409744747E-008  -0.167116241E-007
   0.48808317075488272E-008  -0.166883183E-007
   0.48823723741231798E-008  -0.164310450E-007
   0.48839130406975323E-008  -0.160077889E-007
   0.48854537072718848E-008  -0.159774345E-007
   0.48869943738462374E-008  -0.164465064E-007
   0.48885350404205899E-008  -0.166912741E-007
   0.48900757069949424E-008  -0.161662683E-007
   0.48916163735692950E-008  -0.153836481E-007
   0.48931570401436475E-008  -0.152301709E-007
   0.48946977067180000E-008  -0.157142495E-007
   0.48962383732923526E-008  -0.160387117E-007
   0.48977790398667051E-008  -0.157790510E-007
   0.48993197064410576E-008  -0.153381166E-007
   0.49008603730154102E-008  -0.151440531E-007
   0.49024010395897627E-008  -0.150529331E-007
   0.49039417061641152E-008  -0.148610297E-007
   0.49054823727384678E-008  -0.148297090E-007
   0.49070230393128203E-008  -0.151580934E-007
   0.49085637058871728E-008  -0.153568180E-007
   0.49101043724615254E-008  -0.148502295E-007
   0.49116450390358779E-008  -0.140078100E-007
   0.49131857056102304E-008  -0.138092560E-007
   0.49147263721845830E-008  -0.144459591E-007
   0.49162670387589355E-008  -0.149829020E-007
   0.49178077053332880E-008  -0.146592924E-007
   0.49193483719076406E-008  -0.138865062E-007
   0.49208890384819931E-008  -0.135177629E-007
   0.49224297050563456E-008  -0.136550398E-007
   0.49239703716306982E-008  -0.137905545E-007
   0.49255110382050507E-008  -0.137730467E-007
   0.49270517047794032E-008  -0.138584255E-007
   0.49285923713537558E-008  -0.139280587E-007
   0.49301330379281083E-008  -0.135099754E-007
   0.49316737045024608E-008  -0.127391786E-007
   0.49332143710768134E-008  -0.124800295E-007
   0.49347550376511659E-008  -0.130998501E-007
   0.49362957042255184E-008  -0.137785605E-007
   0.49378363707998710E-008  -0.135701157E-007
   0.49393770373742235E-008  -0.126855753E-007
   0.49409177039485760E-008  -0.121053745E-007
   0.49424583705229286E-008  -0.122212214E-007
   0.49439990370972811E-008  -0.125370434E-007
   0.49455397036716336E-008  -0.126206601E-007
   0.49470803702459862E-008  -0.126152031E-007
   0.49486210368203387E-008  -0.126370878E-007
   0.49501617033946912E-008  -0.123631025E-007
   0.49517023699690438E-008  -0.116736487E-007
   0.49532430365433963E-008  -0.111941176E-007
   0.49547837031177488E-008  -0.115539365E-007
   0.49563243696921014E-008  -0.123552013E-007
   0.49578650362664539E-008  -0.125541533E-007
   0.49594057028408065E-008  -0.118392336E-007
   0.49609463694151590E-008  -0.110018163E-007
   0.49624870359895115E-008  -0.108093445E-007
   0.49640277025638641E-008  -0.111136274E-007
   0.49655683691382166E-008  -0.113678311E-007
   0.49671090357125691E-008  -0.114665681E-007
   0.49686497022869217E-008  -0.115384182E-007
   0.49701903688612742E-008  -0.113524266E-007
   0.49717310354356267E-008  -0.106654170E-007
   0.49732717020099793E-008  -0.997158622E-008
   0.49748123685843318E-008  -0.100973807E-007
   0.49763530351586843E-008  -0.109731673E-007
   0.49778937017330369E-008  -0.115253442E-007
   0.49794343683073894E-008  -0.110421183E-007
   0.49809750348817419E-008  -0.100554871E-007
   0.49825157014560945E-008  -0.954099733E-008
   0.49840563680304470E-008  -0.972636371E-008
   0.49855970346047995E-008  -0.101364321E-007
   0.49871377011791521E-008  -0.104293463E-007
   0.49886783677535046E-008  -0.105774234E-007
   0.49902190343278571E-008  -0.103992761E-007
   0.49917597009022097E-008  -0.966662128E-008
   0.49933003674765622E-008  -0.880226025E-008
   0.49948410340509147E-008  -0.874496209E-008
   0.49963817006252673E-008  -0.971249392E-008
   0.49979223671996198E-008  -0.106401217E-007
   0.49994630337739723E-008  -0.106775815E-007
   0.50010037003483249E-008  -0.984033477E-008
   0.50025443669226774E-008  -0.913780696E-008
   0.50040850334970299E-008  -0.923824928E-008
   0.50056257000713825E-008  -0.986148052E-008
   0.50071663666457350E-008  -0.103731281E-007
   0.50087070332200875E-008  -0.104121796E-007
   0.50102476997944401E-008  -0.988825377E-008
   0.50117883663687926E-008  -0.894777941E-008
   0.50133290329431451E-008  -0.818312174E-008
   0.50148696995174977E-008  -0.835370884E-008
   0.50164103660918502E-008  -0.944351086E-008
   0.50179510326662027E-008  -0.103281650E-007
   0.50194916992405553E-008  -0.991553861E-008
   0.50210323658149078E-008  -0.849405524E-008
   0.50225730323892603E-008  -0.746723572E-008
   0.50241136989636129E-008  -0.775202125E-008
   0.50256543655379654E-008  -0.884665496E-008
   0.50271950321123179E-008  -0.956129043E-008
   0.50287356986866705E-008  -0.929730959E-008
   0.50302763652610230E-008  -0.840248049E-008
   0.50318170318353755E-008  -0.757677299E-008
   0.50333576984097281E-008  -0.730688043E-008
   0.50348983649840806E-008  -0.772695330E-008
   0.50364390315584331E-008  -0.854731752E-008
   0.50379796981327857E-008  -0.903708042E-008
   0.50395203647071382E-008  -0.856545057E-008
   0.50410610312814907E-008  -0.740305950E-008
   0.50426016978558433E-008  -0.663254696E-008
   0.50441423644301958E-008  -0.698088343E-008
   0.50456830310045483E-008  -0.797973598E-008
   0.50472236975789009E-008  -0.853509619E-008
   0.50487643641532534E-008  -0.813798806E-008
   0.50503050307276059E-008  -0.724907068E-008
   0.50518456973019585E-008  -0.663038691E-008
   0.50533863638763110E-008  -0.661771082E-008
   0.50549270304506635E-008  -0.705870207E-008
   0.50564676970250161E-008  -0.760019248E-008
   0.50580083635993686E-008  -0.783813903E-008
   0.50595490301737212E-008  -0.746655360E-008
   0.50610896967480737E-008  -0.663357014E-008
   0.50626303633224262E-008  -0.602000227E-008
   0.50641710298967788E-008  -0.621247409E-008
   0.50657116964711313E-008  -0.700134706E-008
   0.50672523630454838E-008  -0.754943130E-008
   0.50687930296198364E-008  -0.728408622E-008
   0.50703336961941889E-008  -0.645678710E-008
   0.50718743627685414E-008  -0.580587312E-008
   0.50734150293428940E-008  -0.580917003E-008
   0.50749556959172465E-008  -0.632536512E-008
   0.50764963624915990E-008  -0.684605084E-008
   0.50780370290659516E-008  -0.694438995E-008
   0.50795776956403041E-008  -0.652278231E-008
   0.50811183622146566E-008  -0.584611826E-008
   0.50826590287890092E-008  -0.541081135E-008
   0.50841996953633617E-008  -0.558014790E-008
   0.50857403619377142E-008  -0.619985485E-008
   0.50872810285120668E-008  -0.666420874E-008
   0.50888216950864193E-008  -0.647770548E-008
   0.50903623616607718E-008  -0.575676040E-008
   0.50919030282351244E-008  -0.513745135E-008
   0.50934436948094769E-008  -0.515200327E-008
   0.50949843613838294E-008  -0.568888936E-008
   0.50965250279581820E-008  -0.614068085E-008
   0.50980656945325345E-008  -0.608088158E-008
   0.50996063611068870E-008  -0.564244829E-008
   0.51011470276812396E-008  -0.521561105E-008
   0.51026876942555921E-008  -0.502706143E-008
   0.51042283608299446E-008  -0.510584641E-008
   0.51057690274042972E-008  -0.538489076E-008
   0.51073096939786497E-008  -0.565779601E-008
   0.51088503605530022E-008  -0.563289859E-008
   0.51103910271273548E-008  -0.524153165E-008
   0.51119316937017073E-008  -0.480895324E-008
   0.51134723602760598E-008  -0.473340833E-008
   0.51150130268504124E-008  -0.500432407E-008
   0.51165536934247649E-008  -0.522527444E-008
   0.51180943599991174E-008  -0.515404963E-008
   0.51196350265734700E-008  -0.497828978E-008
   0.51211756931478225E-008  -0.491701257E-008
   0.51227163597221750E-008  -0.485118790E-008
   0.51242570262965276E-008  -0.462779326E-008
   0.51257976928708801E-008  -0.445447768E-008
   0.51273383594452326E-008  -0.460909177E-008
   0.51288790260195852E-008  -0.493116659E-008
   0.51304196925939377E-008  -0.499022690E-008
   0.51319603591682902E-008  -0.468446615E-008
   0.51335010257426428E-008  -0.434158665E-008
   0.51350416923169953E-008  -0.423142410E-008
   0.51365823588913478E-008  -0.428298108E-008
   0.51381230254657004E-008  -0.436375558E-008
   0.51396636920400529E-008  -0.452416771E-008
   0.51412043586144054E-008  -0.473352202E-008
   0.51427450251887580E-008  -0.466241090E-008
   0.51442856917631105E-008  -0.413308499E-008
   0.51458263583374630E-008  -0.360500962E-008
   0.51473670249118156E-008  -0.370619091E-008
   0.51489076914861681E-008  -0.434334879E-008
   0.51504483580605206E-008  -0.476705964E-008
   0.51519890246348732E-008  -0.453286475E-008
   0.51535296912092257E-008  -0.395476718E-008
   0.51550703577835782E-008  -0.356618557E-008
   0.51566110243579308E-008  -0.354134500E-008
   0.51581516909322833E-008  -0.376354592E-008
   0.51596923575066359E-008  -0.410761913E-008
   0.51612330240809884E-008  -0.440235226E-008
   0.51627736906553409E-008  -0.433175273E-008
   0.51643143572296935E-008  -0.375280251E-008
   0.51658550238040460E-008  -0.310149062E-008
   0.51673956903783985E-008  -0.307420578E-008
   0.51689363569527511E-008  -0.374598130E-008
   0.51704770235271036E-008  -0.436375558E-008
   0.51720176901014561E-008  -0.425114877E-008
   0.51735583566758087E-008  -0.359807473E-008
   0.51750990232501612E-008  -0.309665893E-008
   0.51766396898245137E-008  -0.308119752E-008
   0.51781803563988663E-008  -0.335359118E-008
   0.51797210229732188E-008  -0.364667585E-008
   0.51812616895475713E-008  -0.386154397E-008
   0.51828023561219239E-008  -0.386705779E-008
   0.51843430226962764E-008  -0.348336471E-008
   0.51858836892706289E-008  -0.288349611E-008
   0.51874243558449815E-008  -0.267692712E-008
   0.51889650224193340E-008  -0.318874527E-008
   0.51905056889936865E-008  -0.386913257E-008
   0.51920463555680391E-008  -0.389826482E-008
   0.51935870221423916E-008  -0.325820793E-008
   0.51951276887167441E-008  -0.270370037E-008
   0.51966683552910967E-008  -0.272854095E-008
   0.51982090218654492E-008  -0.308236281E-008
   0.51997496884398017E-008  -0.333045591E-008
   0.52012903550141543E-008  -0.338928885E-008
   0.52028310215885068E-008  -0.333213279E-008
   0.52043716881628593E-008  -0.308548920E-008
   0.52059123547372119E-008  -0.266163624E-008
   0.52074530213115644E-008  -0.245748311E-008
   0.52089936878859169E-008  -0.284310886E-008
   0.52105343544602695E-008  -0.347350237E-008
   0.52120750210346220E-008  -0.353728069E-008
   0.52136156876089745E-008  -0.285976398E-008
   0.52151563541833271E-008  -0.223445795E-008
   0.52166970207576796E-008  -0.236187248E-008
   0.52182376873320321E-008  -0.294824076E-008
   0.52197783539063847E-008  -0.324237703E-008
   0.52213190204807372E-008  -0.304990522E-008
   0.52228596870550897E-008  -0.274215495E-008
   0.52244003536294423E-008  -0.255218424E-008
   0.52259410202037948E-008  -0.240757458E-008
   0.52274816867781473E-008  -0.237096742E-008
   0.52290223533524999E-008  -0.267058908E-008
   0.52305630199268524E-008  -0.313468718E-008
   0.52321036865012049E-008  -0.313016812E-008
   0.52336443530755575E-008  -0.245466936E-008
   0.52351850196499100E-008  -0.185281124E-008
   0.52367256862242625E-008  -0.209058726E-008
   0.52382663527986151E-008  -0.283731083E-008
   0.52398070193729676E-008  -0.312238058E-008
   0.52413476859473201E-008  -0.268951794E-008
   0.52428883525216727E-008  -0.219171170E-008
   0.52444290190960252E-008  -0.212335749E-008
   0.52459696856703777E-008  -0.227845476E-008
   0.52475103522447303E-008  -0.236104825E-008
   0.52490510188190828E-008  -0.247160870E-008
   0.52505916853934353E-008  -0.268275357E-008
   0.52521323519677879E-008  -0.265603717E-008
   0.52536730185421404E-008  -0.217431761E-008
   0.52552136851164929E-008  -0.172735781E-008
   0.52567543516908455E-008  -0.194916083E-008
   0.52582950182651980E-008  -0.260646971E-008
   0.52598356848395506E-008  -0.282327051E-008
   0.52613763514139031E-008  -0.233811193E-008
   0.52629170179882556E-008  -0.183635507E-008
   0.52644576845626082E-008  -0.187759497E-008
   0.52659983511369607E-008  -0.218221885E-008
   0.52675390177113132E-008  -0.227171881E-008
   0.52690796842856658E-008  -0.220288143E-008
   0.52706203508600183E-008  -0.224403607E-008
   0.52721610174343708E-008  -0.227240093E-008
   0.52737016840087234E-008  -0.202044248E-008
   0.52752423505830759E-008  -0.169703185E-008
   0.52767830171574284E-008  -0.179389303E-008
   0.52783236837317810E-008  -0.227072405E-008
   0.52798643503061335E-008  -0.247990783E-008
   0.52814050168804860E-008  -0.209996642E-008
   0.52829456834548386E-008  -0.163905156E-008
   0.52844863500291911E-008  -0.167068492E-008
   0.52860270166035436E-008  -0.201887929E-008
   0.52875676831778962E-008  -0.214595275E-008
   0.52891083497522487E-008  -0.198548378E-008
   0.52906490163266012E-008  -0.187847604E-008
   0.52921896829009538E-008  -0.191653271E-008
   0.52937303494753063E-008  -0.187316118E-008
   0.52952710160496588E-008  -0.171561965E-008
   0.52968116826240114E-008  -0.171277748E-008
   0.52983523491983639E-008  -0.194316385E-008
   0.52998930157727164E-008  -0.207199946E-008
   0.53014336823470690E-008  -0.184726900E-008
